apartment_id,price,date,room_type,accommodates,bedrooms,bathrooms,cleaning_fee,availability_90_days,neighbourhood,district,latitude,longitude,host_id,host_since,host_respons_time,host_response_rate,host_superhost,host_listings_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,kitchen,wifi,tv,coffe_machine,dishwasher,terrace,bathtub,check_in_24h
40638,50,2016-06-24,Apartment,2,1,1,$35.00,45,Prenzlauer Berg,Pankow,52.54113,13.42019,17952846,2014-07-11,within a few hours,90%,FALSE,3,86,9,9,9,9,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
51811,49,2019-04-10,Apartment,2,1,1,$20.00,0,Moabit,Mitte,52.53152,13.33098,13054581,2014-03-12,within a day,67%,FALSE,1,96,10,10,9,10,9,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
71384,42,2016-07-12,Apartment,2,1,1,$15.00,90,Friedenau,Tempelhof - Schöneberg,52.47516,13.32593,70633136,2016-05-06,within a few hours,100%,TRUE,2,97,10,9,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
37255,47,2016-07-24,Apartment,1,1,1,$15.00,68,Kreuzberg,Friedrichshain-Kreuzberg,52.50588,13.37804,79875465,2016-06-25,within an hour,100%,TRUE,1,96,10,10,10,9,10,10,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
75471,33,2016-06-28,Apartment,2,1,1,$15.00,0,Neukölln,Neukölln,52.48543,13.43028,23775357,2014-11-15,within a few hours,100%,FALSE,1,100,10,9,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
52909,60,2016-07-12,Apartment,3,1,1,$25.00,84,Friedrichshain,Friedrichshain-Kreuzberg,52.51506,13.46188,36946449,2015-06-28,within an hour,100%,FALSE,1,90,10,8,10,9,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
63721,25,2016-08-30,Apartment,1,1,1,$0.00,0,Moabit,Mitte,52.5221,13.33715,7538606,2013-07-17,N/A,N/A,FALSE,1,97,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72731,155,2016-08-07,Apartment,6,3,1,$0.00,40,Mitte,Mitte,52.50999,13.41652,80424192,2016-06-28,within an hour,100%,TRUE,2,97,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
44412,70,2016-07-07,Apartment,4,0,1,$35.00,54,Neukölln,Neukölln,52.46955,13.45443,27952946,2015-02-18,within an hour,97%,FALSE,14,87,9,9,9,9,8,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
34974,95,2016-07-04,Apartment,6,2,1,$0.00,54,Mitte,Mitte,52.51024,13.41684,80424192,2016-06-28,within an hour,100%,TRUE,2,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
86153,50,2017-09-11,Apartment,2,1,1.5,$20.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51263,13.46947,2036577,2012-03-30,N/A,N/A,FALSE,2,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
46500,95,2016-07-01,Apartment,6,2,1,$0.00,50,Mitte,Mitte,52.50999,13.41652,80675177,2016-06-29,within an hour,100%,TRUE,2,95,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
84560,79,2016-07-28,Apartment,4,1,1,$20.00,14,Friedrichshain,Friedrichshain-Kreuzberg,52.52404,13.45003,17681892,2014-07-05,within an hour,100%,FALSE,0,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
91647,105,2016-07-18,Apartment,6,2,1,$0.00,49,Mitte,Mitte,52.51024,13.41684,80675177,2016-06-29,within an hour,100%,TRUE,2,96,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
96250,440,2020-01-04,Apartment,8,4,3,$120.00,90,Charlottenburg,Charlottenburg-Wilm.,52.50204,13.32916,24352487,2014-12-01,within a day,100%,FALSE,0,100,10,10,10,10,10,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
43651,80,2016-07-06,Apartment,4,0,1,$35.00,66,Neukölln,Neukölln,52.46939,13.45443,27952946,2015-02-18,within an hour,97%,FALSE,14,92,10,10,10,10,8,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
75716,42,2016-08-04,Apartment,2,1,1,$10.00,9,Friedenau,Tempelhof - Schöneberg,52.47102,13.3245,21794825,2014-09-26,within an hour,96%,FALSE,7,92,10,9,10,10,9,9,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
83443,50,2016-07-29,Apartment,3,1,1,$0.00,0,Plänterwald,Treptow - Köpenick,52.48679,13.46519,80857479,2016-06-30,within an hour,100%,FALSE,1,92,9,9,10,10,9,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82493,46,2016-07-13,Apartment,1,1,1,$25.00,89,Schöneberg,Tempelhof - Schöneberg,52.49325,13.36839,81123292,2016-07-01,within an hour,100%,TRUE,1,97,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13505,50,2016-07-07,Apartment,2,1,1,NA,89,Friedrichshain,Friedrichshain-Kreuzberg,52.51123,13.45202,9257996,2013-10-06,within a few hours,100%,FALSE,1,97,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
65534,30,2016-07-18,House,1,1,1.5,$15.00,0,Steglitz,Steglitz - Zehlendorf,52.46266,13.31247,40923349,2015-08-09,N/A,N/A,TRUE,3,100,10,9,10,10,10,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
14837,70,2016-07-08,Condominium,6,1,1,NA,68,Friedrichshain,Friedrichshain-Kreuzberg,52.49766,13.46505,20998252,2014-09-06,within an hour,89%,FALSE,3,89,9,9,9,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
76073,84,2016-07-30,Apartment,4,1,1,$20.00,87,Tiergarten,Mitte,52.50074,13.36464,15217798,2014-05-07,within an hour,100%,FALSE,2,94,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
31206,100,2016-10-31,Condominium,3,1,1,$0.00,62,Mitte,Mitte,52.51039,13.39764,1194258,2011-09-22,within an hour,100%,FALSE,13,96,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
50267,79,2018-07-18,Apartment,5,3,1,$35.00,14,Niederschönhausen,Pankow,52.5899,13.40443,40195311,2015-08-01,within a day,80%,FALSE,2,97,10,10,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
44825,115,2016-07-25,Apartment,5,1,1,$40.00,12,Friedrichshain,Friedrichshain-Kreuzberg,52.51816,13.45592,874110,2011-07-26,within an hour,100%,FALSE,2,85,9,8,9,10,9,8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
26920,359,2017-02-19,Apartment,11,5,3,$60.00,42,Neukölln,Neukölln,52.48537,13.42459,102461,2010-04-02,within an hour,100%,TRUE,9,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
69606,100,2016-10-06,Apartment,4,2,1,$40.00,26,Westend,Charlottenburg-Wilm.,52.51597,13.2667,82047662,2016-07-06,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
75979,25,2016-08-16,Apartment,1,1,2,$0.00,89,Friedrichsfelde,Lichtenberg,52.51129,13.51929,80188984,2016-06-27,within a day,90%,FALSE,1,100,10,9,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
43400,30,2016-09-25,Apartment,2,1,1,NA,0,Tempelhof,Tempelhof - Schöneberg,52.45639,13.38983,69977522,2016-05-02,within a day,71%,FALSE,1,90,9,9,9,10,10,9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
33113,160,2016-08-03,Apartment,4,1,1,$40.00,63,Friedrichshain,Friedrichshain-Kreuzberg,52.51888,13.46793,82299810,2016-07-07,within an hour,100%,TRUE,2,99,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
82267,30,2019-10-07,Apartment,2,1,1,$32.00,87,Charlottenburg-Nord,Charlottenburg-Wilm.,52.53895,13.29809,10022147,2013-11-14,within a few hours,75%,FALSE,4,60,6,5,6,6,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
43813,24,2017-08-17,Apartment,1,1,1,$0.00,0,Wedding,Mitte,52.54884,13.34846,71055664,2016-05-09,N/A,N/A,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
25460,32,2016-07-14,Apartment,2,1,1,$18.00,0,Neukölln,Neukölln,52.48332,13.42167,82473711,2016-07-08,within an hour,100%,TRUE,1,97,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
58213,20,2016-08-18,Apartment,2,1,1.5,$20.00,89,Kreuzberg,Friedrichshain-Kreuzberg,52.49717,13.41773,41997303,2015-08-20,within an hour,100%,FALSE,1,93,10,9,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64354,50,2016-07-11,Apartment,2,0,1,NA,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49208,13.43978,71388813,2016-05-10,N/A,N/A,FALSE,1,96,10,10,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77231,90,2016-07-18,Serviced apartment,9,2,1,$20.00,61,Waidmannslust,Reinickendorf,52.6055,13.31534,82714181,2016-07-09,within a day,50%,FALSE,1,75,9,10,9,5,8,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
96500,150,2016-08-23,Apartment,4,2,1,$20.00,61,Mitte,Mitte,52.5135,13.38221,4032095,2012-11-01,within an hour,100%,FALSE,17,92,9,10,9,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
43424,170,2016-08-16,Apartment,4,2,1,$20.00,51,Mitte,Mitte,52.51438,13.38057,4032095,2012-11-01,within an hour,100%,FALSE,17,93,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
27963,59,2016-09-07,Apartment,7,1,1,$60.00,82,Mitte,Mitte,52.53196,13.39582,9194845,2013-10-02,within a day,65%,FALSE,2,95,10,10,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
99265,25,2016-07-16,Apartment,1,1,1,$30.00,42,Pankow,Pankow,52.55981,13.40944,82890294,2016-07-10,within a day,86%,FALSE,0,95,10,9,10,10,9,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59135,45,2016-11-01,Apartment,3,1,1,$110.00,65,Hansaviertel,Mitte,52.52026,13.34304,83014260,2016-07-11,within an hour,100%,TRUE,3,93,10,8,10,10,9,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
21464,36,2016-08-25,Apartment,2,1,1,$15.00,75,Alt-Treptow,Treptow - Köpenick,52.48994,13.44925,12659779,2014-02-28,within an hour,100%,TRUE,2,96,9,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE
73752,99,2016-10-04,Apartment,2,0,1,NA,89,Charlottenburg,Charlottenburg-Wilm.,52.50166,13.32481,8912086,2013-09-18,within an hour,93%,FALSE,25,92,10,9,9,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
80927,45,2020-01-31,Apartment,3,1,1,$10.00,2,Neukölln,Neukölln,52.47458,13.45279,77890643,2016-06-15,within an hour,100%,FALSE,2,100,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
46009,44,2017-04-18,Condominium,2,0,1,$35.00,0,Charlottenburg,Charlottenburg-Wilm.,52.49948,13.30229,60468782,2016-02-26,within a day,100%,FALSE,3,90,9,10,10,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24267,72,2017-05-07,Apartment,2,1,1,$20.00,10,Neukölln,Neukölln,52.49282,13.42819,12187871,2014-02-12,within an hour,67%,FALSE,0,96,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
77960,89,2016-07-23,Apartment,2,1,1,$9.00,88,Neukölln,Neukölln,52.47889,13.43847,60800041,2016-02-28,within an hour,100%,FALSE,1,98,10,9,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
88055,199,2016-09-02,Apartment,6,2,1,$80.00,50,Prenzlauer Berg,Pankow,52.54218,13.43779,10318665,2013-11-28,a few days or more,0%,TRUE,1,96,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
17887,30,2016-07-22,Apartment,2,1,1,NA,83,Weißensee,Pankow,52.55554,13.44582,79469216,2016-06-23,within a few hours,83%,FALSE,1,100,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
72504,30,2017-03-10,Apartment,2,1,1,$0.00,83,Kreuzberg,Friedrichshain-Kreuzberg,52.49141,13.43768,37416684,2015-07-03,within a day,100%,FALSE,2,94,10,9,10,9,10,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
94002,49,2016-08-08,Apartment,2,1,1,$0.00,82,Friedrichshain,Friedrichshain-Kreuzberg,52.50893,13.45136,84283587,2016-07-17,within an hour,94%,FALSE,2,94,9,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
35706,75,2017-04-14,Apartment,3,1,1,$60.00,37,Friedrichshain,Friedrichshain-Kreuzberg,52.51787,13.47276,84192909,2016-07-17,within an hour,100%,TRUE,2,98,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
66372,28,2019-09-01,Apartment,1,1,1,$15.00,40,Weißensee,Pankow,52.54862,13.46233,84637557,2016-07-19,within a few hours,100%,FALSE,0,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
71500,240,2016-08-06,Apartment,6,3,1,$20.00,63,Mitte,Mitte,52.51626,13.37975,23904144,2014-11-18,within an hour,100%,FALSE,20,93,10,10,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
22630,50,2016-07-31,Apartment,2,1,1,$0.00,14,Kreuzberg,Friedrichshain-Kreuzberg,52.49041,13.41315,6631653,2013-05-29,within a day,100%,FALSE,1,93,10,10,9,10,10,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
86888,25,2016-08-30,Apartment,2,1,1,$15.00,0,Prenzlauer Berg,Pankow,52.54643,13.42621,17753734,2014-07-07,within a day,100%,FALSE,1,95,10,9,10,9,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
34909,70,2016-08-02,Apartment,4,0,1,$35.00,34,Neukölln,Neukölln,52.46939,13.45443,27952946,2015-02-18,within an hour,97%,FALSE,14,92,10,10,10,10,8,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
74975,42,2016-07-23,Apartment,2,1,1,$35.00,58,Charlottenburg,Charlottenburg-Wilm.,52.50755,13.29605,3589682,2012-09-17,within an hour,100%,FALSE,2,92,10,9,9,10,10,9,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
21246,62,2016-08-30,Apartment,2,0,1,$0.00,32,Weißensee,Pankow,52.54776,13.46091,23424800,2014-11-06,within a few hours,83%,FALSE,1,90,10,10,10,10,8,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
46229,35,2020-03-09,Apartment,2,1,1,$7.00,80,Neukölln,Neukölln,52.47151,13.44605,22766053,2014-10-20,within a day,80%,FALSE,2,80,8,6,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
81290,25,2017-01-01,Apartment,1,1,1,$12.00,57,Moabit,Mitte,52.52323,13.33595,77750998,2016-06-14,within a few hours,100%,TRUE,2,92,9,10,10,10,9,9,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
73382,49,2016-09-23,Apartment,3,1,1,NA,0,Lichtenberg,Lichtenberg,52.51253,13.49644,65540111,2016-04-03,N/A,N/A,FALSE,1,80,9,7,10,9,9,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
65825,80,2019-07-28,Apartment,2,1,1,NA,0,Friedrichshain,Friedrichshain-Kreuzberg,52.50787,13.46106,85462531,2016-07-23,within an hour,100%,TRUE,1,96,10,9,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
34973,20,2016-08-05,Apartment,2,1,1,$70.00,72,Neukölln,Neukölln,52.47952,13.45043,85463567,2016-07-23,within a few hours,90%,TRUE,1,95,10,9,10,10,9,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37386,90,2016-08-10,Apartment,3,1,1,$30.00,0,Prenzlauer Berg,Pankow,52.53795,13.42258,59138020,2016-02-17,within a few hours,100%,FALSE,6,97,10,9,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
81483,54,2016-08-05,Apartment,2,1,1,$40.00,75,Mitte,Mitte,52.52125,13.40529,80640615,2016-06-29,within a few hours,100%,TRUE,2,97,10,9,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
69551,31,2016-08-22,Apartment,3,1,1,$15.00,14,Prenzlauer Berg,Pankow,52.53899,13.42148,15213063,2014-05-07,within an hour,100%,FALSE,1,96,10,8,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48867,25,2017-02-20,Apartment,3,1,1,$50.00,0,Spandau,Spandau,52.53726,13.17095,79430806,2016-06-23,within an hour,100%,FALSE,19,93,10,9,9,10,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
82699,35,2016-07-31,Condominium,2,1,1,$5.00,2,Moabit,Mitte,52.52347,13.33377,66925576,2016-04-12,within an hour,100%,TRUE,2,96,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
40894,35,2017-03-19,Apartment,2,1,1.5,$5.00,44,Kreuzberg,Friedrichshain-Kreuzberg,52.49504,13.38275,24654042,2014-12-09,within an hour,100%,TRUE,5,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
49409,170,2016-09-02,Apartment,4,2,1.5,$60.00,0,Mitte,Mitte,52.52429,13.40604,632174,2011-05-27,within an hour,98%,TRUE,6,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
74140,42,2016-07-29,Apartment,2,1,1,$20.00,60,Kreuzberg,Friedrichshain-Kreuzberg,52.49793,13.38657,86063444,2016-07-26,within an hour,100%,FALSE,1,95,10,9,10,10,10,9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35076,21,2016-08-12,Apartment,1,1,1,NA,0,Charlottenburg,Charlottenburg-Wilm.,52.50135,13.337,45725092,2015-10-04,within a few hours,90%,FALSE,1,97,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14235,70,2017-03-06,Apartment,2,1,1,$20.00,0,Neukölln,Neukölln,52.46751,13.43453,24536724,2014-12-06,N/A,N/A,FALSE,1,95,10,10,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
45512,85,2016-08-28,Apartment,2,1,1,$30.00,22,Prenzlauer Berg,Pankow,52.54031,13.41661,24650038,2014-12-09,within a few hours,100%,TRUE,1,98,10,10,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
82511,49,2019-12-14,Apartment,2,1,1,NA,0,Wilhelmstadt,Spandau,52.52729,13.18113,8912086,2013-09-18,within an hour,93%,FALSE,25,100,10,10,10,8,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
69636,75,2016-12-31,Apartment,4,1,1,$40.00,27,Charlottenburg,Charlottenburg-Wilm.,52.50763,13.30208,86484113,2016-07-28,within an hour,100%,TRUE,2,96,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
95871,51,2016-08-09,Apartment,3,1,1,$30.00,9,Neukölln,Neukölln,52.46482,13.44346,86551352,2016-07-28,within an hour,100%,FALSE,2,91,9,9,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
64481,50,2016-09-04,Apartment,2,1,1,$0.00,83,Mitte,Mitte,52.52505,13.38598,1819907,2012-02-27,within an hour,100%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
79293,49,2016-08-05,Apartment,2,1,1,NA,32,Mitte,Mitte,52.52994,13.40533,2264025,2012-05-01,within an hour,100%,TRUE,5,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
11834,30,2016-10-03,Villa,2,1,1,$15.00,56,Blankenburg,Pankow,52.59426,13.45537,83693578,2016-07-14,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
48512,60,2017-04-17,Apartment,4,1,1,$39.00,42,Prenzlauer Berg,Pankow,52.55048,13.42173,51810291,2015-12-20,within an hour,90%,FALSE,2,89,9,9,10,9,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
60916,90,2016-09-12,Apartment,2,2,2,$20.00,88,Prenzlauer Berg,Pankow,52.55115,13.41618,19274307,2014-08-01,N/A,N/A,FALSE,1,93,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22131,60,2016-08-02,Apartment,3,1,1,$15.00,5,Wilmersdorf,Charlottenburg-Wilm.,52.48898,13.31859,14918232,2014-04-30,within a few hours,100%,FALSE,1,94,10,10,10,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
17017,70,2018-08-20,Apartment,2,1,1,$35.00,25,Neukölln,Neukölln,52.46473,13.42649,48166740,2015-11-04,within a few hours,80%,FALSE,1,97,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
28814,49,2016-08-19,Apartment,2,1,1,$0.00,11,Prenzlauer Berg,Pankow,52.53573,13.43005,14844856,2014-04-28,within a day,100%,FALSE,1,94,10,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24718,49,2016-10-07,Hostel,2,1,1,$10.00,79,Mitte,Mitte,52.5132,13.38229,54942921,2016-01-17,within an hour,91%,FALSE,36,78,9,9,9,9,10,8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
69576,35,2016-10-03,Tipi,2,1,1,NA,0,Weißensee,Pankow,52.55756,13.46576,20029104,2014-08-14,within a day,67%,FALSE,1,95,10,10,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
19308,55,2017-04-21,Apartment,3,1,1,$25.00,6,Baumschulenweg,Treptow - Köpenick,52.46416,13.49049,80861390,2016-06-30,within a day,100%,TRUE,1,97,10,9,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
30949,33,2016-08-06,Apartment,4,1,1,$25.00,85,Prenzlauer Berg,Pankow,52.54764,13.40775,72652631,2016-05-18,within an hour,100%,FALSE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31428,80,2017-06-28,Apartment,2,1,1,$30.00,87,Neukölln,Neukölln,52.48671,13.43373,62816407,2016-03-13,a few days or more,32%,FALSE,6,91,9,9,10,9,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
27582,100,2016-08-12,Apartment,2,1,1,$40.00,54,Mitte,Mitte,52.52233,13.38623,3135857,2012-08-02,within an hour,100%,TRUE,2,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
95733,40,2016-08-08,Apartment,2,1,1,$20.00,1,Kreuzberg,Friedrichshain-Kreuzberg,52.4936,13.4352,87479236,2016-08-02,within an hour,100%,TRUE,1,97,10,10,10,10,10,9,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
64807,69,2019-11-09,Apartment,2,0,1,NA,68,Wilmersdorf,Charlottenburg-Wilm.,52.48571,13.32613,8912086,2013-09-18,within an hour,93%,FALSE,25,90,10,9,10,10,10,7,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
48115,110,2016-09-02,Apartment,2,1,1,NA,0,Moabit,Mitte,52.53085,13.34867,44498472,2015-09-18,within a day,100%,FALSE,1,95,10,9,10,10,9,10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
52477,248,2016-10-04,Apartment,10,4,2,$94.00,54,Moabit,Mitte,52.53426,13.35165,87442687,2016-08-02,within an hour,100%,TRUE,40,97,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
51916,37,2019-09-15,Apartment,1,1,1,NA,45,Pankow,Pankow,52.55749,13.41718,87525373,2016-08-02,within a day,60%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
63218,52,2016-09-27,Apartment,2,1,1,$15.00,85,Neukölln,Neukölln,52.4762,13.4219,4908062,2013-01-30,within a few hours,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
44117,39,2016-08-20,Apartment,4,1,1,$15.00,31,Friedrichshain,Friedrichshain-Kreuzberg,52.50994,13.46643,87575079,2016-08-02,within a day,90%,FALSE,1,90,9,9,10,9,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68609,149,2019-03-30,Apartment,2,1,1,NA,90,Friedrichshain,Friedrichshain-Kreuzberg,52.51984,13.4503,87578034,2016-08-02,N/A,N/A,TRUE,1,96,10,10,9,9,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
